id,kind,category,material,default_zone,rarity_tag,profile
Wood_Blackwood_Roof_Shallow,item,item_misc,,1,common,misc
Wood_Blackwood_Roof_Steep,item,item_misc,,1,common,misc
Wood_Blackwood_Stairs,item,item_misc,,1,common,misc
Wood_Bottletree_Trunk,item,item_misc,,1,common,misc
Wood_Burnt_Trunk,item,item_misc,,1,common,misc
Wood_Camphor_Trunk,item,item_misc,,1,common,misc
Wood_Cedar_Trunk,item,item_misc,,1,common,misc
Wood_Darkwood_Fence,item,item_misc,,1,common,misc
Wood_Darkwood_Planks,item,item_misc,,1,common,misc
Wood_Darkwood_Planks_Half,item,item_misc,,1,common,misc
Wood_Darkwood_Roof,item,item_misc,,1,common,misc
Wood_Darkwood_Roof_Shallow,item,item_misc,,1,common,misc
Wood_Darkwood_Roof_Steep,item,item_misc,,1,common,misc
Wood_Darkwood_Stairs,item,item_misc,,1,common,misc
Wood_Deadwood_Fence,item,item_misc,,1,common,misc
Wood_Deadwood_Planks,item,item_misc,,1,common,misc
Wood_Deadwood_Roof,item,item_misc,,1,common,misc
Wood_Deadwood_Roof_Shallow,item,item_misc,,1,common,misc
Wood_Deadwood_Roof_Steep,item,item_misc,,1,common,misc
Wood_Deadwood_Stairs,item,item_misc,,1,common,misc
Wood_Dry_Trunk,item,item_misc,,1,common,misc
Wood_Drywood_Fence,item,item_misc,,1,common,misc
Wood_Drywood_Planks,item,item_misc,,1,common,misc
Wood_Drywood_Roof,item,item_misc,,1,common,misc
Wood_Drywood_Roof_Shallow,item,item_misc,,1,common,misc
Wood_Drywood_Roof_Steep,item,item_misc,,1,common,misc
Wood_Drywood_Stairs,item,item_misc,,1,common,misc
Wood_Fig_Blue_Trunk,item,item_misc,,1,common,misc
Wood_Fir_Trunk,item,item_misc,,1,common,misc
Wood_Fire_Trunk,item,item_misc,,1,common,misc
Wood_Goldenwood_Fence,item,item_misc,gold,1,common,misc
Wood_Goldenwood_Roof,item,item_misc,gold,1,common,misc
Wood_Goldenwood_Roof_Shallow,item,item_misc,gold,1,common,misc
Wood_Goldenwood_Roof_Steep,item,item_misc,gold,1,common,misc
Wood_Goldenwood_Stairs,item,item_misc,gold,1,common,misc
Wood_Greenwood_Fence,item,item_misc,,1,common,misc
Wood_Greenwood_Roof,item,item_misc,,1,common,misc
Wood_Greenwood_Roof_Shallow,item,item_misc,,1,common,misc
Wood_Greenwood_Roof_Steep,item,item_misc,,1,common,misc
Wood_Greenwood_Stairs,item,item_misc,,1,common,misc
Wood_Gumboab_Trunk,item,item_misc,,1,common,misc
Wood_Hardwood_Fence,item,item_misc,,1,common,misc
Wood_Hardwood_Planks,item,item_misc,,1,common,misc
Wood_Hardwood_Roof,item,item_misc,,1,common,misc
Wood_Hardwood_Roof_Shallow,item,item_misc,,1,common,misc
Wood_Hardwood_Roof_Steep,item,item_misc,,1,common,misc
Wood_Hardwood_Stairs,item,item_misc,,1,common,misc
Wood_Ice_Trunk,item,item_misc,,1,common,misc
Wood_Jungle_Trunk,item,item_misc,,1,common,misc
Wood_Lightwood_Fence,item,item_misc,,1,common,misc
Wood_Lightwood_Roof,item,item_misc,,1,common,misc
Wood_Lightwood_Roof_Shallow,item,item_misc,,1,common,misc
Wood_Lightwood_Roof_Steep,item,item_misc,,1,common,misc
Wood_Lightwood_Stairs,item,item_misc,,1,common,misc
Wood_Maple_Trunk,item,item_misc,,1,common,misc
Wood_Oak_Trunk,item,item_misc,,1,common,misc
Wood_Palm_Trunk,item,item_misc,,1,common,misc
Wood_Palo_Trunk,item,item_misc,,1,common,misc
Wood_Petrified_Trunk,item,item_misc,,1,common,misc
Wood_Poisoned_Trunk,item,item_misc,,1,common,misc
Wood_Redwood_Fence,item,item_misc,,1,common,misc
Wood_Redwood_Planks,item,item_misc,,1,common,misc
Wood_Redwood_Roof,item,item_misc,,1,common,misc
Wood_Redwood_Roof_Shallow,item,item_misc,,1,common,misc
Wood_Redwood_Roof_Steep,item,item_misc,,1,common,misc
Wood_Redwood_Stairs,item,item_misc,,1,common,misc
Wood_Redwood_Trunk,item,item_misc,,1,common,misc
Wood_Sallow_Trunk,item,item_misc,,1,common,misc
Wood_Softwood_Fence,item,item_misc,,1,common,misc
Wood_Softwood_Roof,item,item_misc,,1,common,misc
Wood_Softwood_Roof_Shallow,item,item_misc,,1,common,misc
Wood_Softwood_Roof_Steep,item,item_misc,,1,common,misc
Wood_Softwood_Stairs,item,item_misc,,1,common,misc
Wood_Spiral_Trunk,item,item_misc,,1,common,misc
Wood_Stormbark_Trunk,item,item_misc,,1,common,misc
Wood_Stripped_Deco,item,item_misc,,1,common,misc
Wood_Tropicalwood_Fence,item,item_misc,,1,common,misc
Wood_Tropicalwood_Planks,item,item_misc,,1,common,misc
Wood_Tropicalwood_Roof,item,item_misc,,1,common,misc
Wood_Tropicalwood_Roof_Shallow,item,item_misc,,1,common,misc
Wood_Tropicalwood_Roof_Steep,item,item_misc,,1,common,misc
Wood_Village_Wall_Blue_Full,item,item_misc,,1,common,misc
Wood_Village_Wall_Cyan_Full,item,item_misc,,1,common,misc
Wood_Village_Wall_Full,item,item_misc,,1,common,misc
Wood_Village_Wall_Green_Full,item,item_misc,,1,common,misc
Wood_Village_Wall_Grey_Full,item,item_misc,,1,common,misc
Wood_Village_Wall_Lime_Full,item,item_misc,,1,common,misc
Wood_Village_Wall_Red_Full,item,item_misc,,1,common,misc
Wood_Village_Wall_White_Full,item,item_misc,,1,common,misc
Wood_Village_Wall_Yellow_Full,item,item_misc,,1,common,misc
Wood_Windwillow_Trunk,item,item_misc,,1,common,misc
Wood_Wisteria_Wild_Trunk,item,item_misc,,1,common,misc
Alpha_Meat,resource,resource_misc,,1,common,misc
Bone,resource,resource_misc,,1,common,misc
Clays,resource,resource_misc,,1,common,misc
Fish,resource,resource_misc,,1,common,misc
Fish_Epic,resource,resource_misc,,1,common,misc
Fish_Legendary,resource,resource_misc,,1,common,misc
Fish_Rare,resource,resource_misc,,1,common,misc
Fish_Uncommon,resource,resource_misc,,1,common,misc
Flowers,resource,resource_misc,,1,common,misc
Fruits,resource,resource_misc,,1,common,misc
Fuel,resource,resource_misc,,1,common,misc
Meats,resource,resource_misc,,1,common,misc
Milk_Bucket,resource,resource_misc,,1,common,misc
Milk_Mosshorn_Bucket,resource,resource_misc,,1,common,misc
Moss,resource,resource_misc,,1,common,misc
Mushrooms,resource,resource_misc,,1,common,misc
Prototype_Rock_Concrete_Brick,resource,resource_misc,,1,common,misc
Rock,resource,resource_misc,,1,common,misc
Rock_Aqua,resource,resource_misc,,1,common,misc
Rock_Aqua_Brick,resource,resource_misc,,1,common,misc
Rock_Basalt,resource,resource_misc,,1,common,misc
Rock_Basalt_Brick,resource,resource_misc,,1,common,misc
Rock_Calcite,resource,resource_misc,,1,common,misc
Rock_Calcite_Brick,resource,resource_misc,,1,common,misc
Rock_Chalk_Brick,resource,resource_misc,,1,common,misc
Rock_Gold_Brick,resource,resource_misc,gold,1,common,misc
Rock_Ledge,resource,resource_misc,,1,common,misc
Rock_Ledge_Brick,resource,resource_misc,,1,common,misc
Rock_Lime,resource,resource_misc,,1,common,misc
Rock_Lime_Brick,resource,resource_misc,,1,common,misc
Rock_Marble,resource,resource_misc,,1,common,misc
Rock_Marble_Brick,resource,resource_misc,,1,common,misc
Rock_Peach,resource,resource_misc,,1,common,misc
Rock_Peach_Brick,resource,resource_misc,,1,common,misc
Rock_Quartzite,resource,resource_misc,,1,common,misc
Rock_Quartzite_Brick,resource,resource_misc,,1,common,misc
Rock_Sandstone,resource,resource_misc,,1,common,misc
Rock_Sandstone_Brick,resource,resource_misc,,1,common,misc
Rock_Sandstone_Red,resource,resource_misc,,1,common,misc
Rock_Sandstone_Red_Brick,resource,resource_misc,,1,common,misc
Rock_Sandstone_White,resource,resource_misc,,1,common,misc
Rock_Sandstone_White_Brick,resource,resource_misc,,1,common,misc
Rock_Shale,resource,resource_misc,,1,common,misc
Rock_Shale_Brick,resource,resource_misc,,1,common,misc
Rock_Slate,resource,resource_misc,,1,common,misc
Rock_Stone,resource,resource_misc,,1,common,misc
Rock_Stone_Brick,resource,resource_misc,,1,common,misc
Rock_Stone_Mossy,resource,resource_misc,,1,common,misc
Rock_Volcanic,resource,resource_misc,,1,common,misc
Rock_Volcanic_Brick,resource,resource_misc,,1,common,misc
Rubble,resource,resource_misc,,1,common,misc
Salvage_Adamantite,resource,resource_misc,adamantite,1,common,misc
Salvage_Cobalt,resource,resource_misc,cobalt,1,common,misc
Salvage_Copper,resource,resource_misc,copper,1,common,misc
Salvage_Gold,resource,resource_misc,gold,1,common,misc
Salvage_Iron,resource,resource_misc,iron,1,common,misc
Salvage_Mithril,resource,resource_misc,mithril,1,common,misc
Salvage_Onyxium,resource,resource_misc,onyxium,1,common,misc
Salvage_Prisma,resource,resource_misc,prisma,1,common,misc
Salvage_Silver,resource,resource_misc,silver,1,common,misc
Salvage_Thorium,resource,resource_misc,thorium,1,common,misc
Salvage_Wood,resource,wood_resource,,1,common,wood_basic
Sands,resource,resource_misc,,1,common,misc
Soil_Clay_Ocean_Brick,resource,resource_misc,,1,common,misc
Soils,resource,resource_misc,,1,common,misc
Vegetables,resource,resource_misc,,1,common,misc
Wood_All,resource,wood_resource,,1,common,wood_basic
Wood_Blackwood,resource,wood_resource,,1,common,wood_basic
Wood_Blackwood_Deadwood,resource,wood_resource,,1,common,wood_basic
Wood_Blackwood_Trunk,resource,wood_resource,,1,common,wood_basic
Wood_Darkwood,resource,wood_resource,,1,common,wood_basic
Wood_Darkwood_Trunk,resource,wood_resource,,1,common,wood_basic
Wood_Deadwood,resource,wood_resource,,1,common,wood_basic
Wood_Deadwood_Trunk,resource,wood_resource,,1,common,wood_basic
Wood_Drywood,resource,wood_resource,,1,common,wood_basic
Wood_Drywood_Goldenwood,resource,wood_resource,gold,1,common,wood_basic
Wood_Drywood_Trunk,resource,wood_resource,,1,common,wood_basic
Wood_Goldenwood,resource,wood_resource,gold,1,common,wood_basic
Wood_Goldenwood_Trunk,resource,wood_resource,gold,1,common,wood_basic
Wood_Greenwood,resource,wood_resource,,1,common,wood_basic
Wood_Greenwood_Trunk,resource,wood_resource,,1,common,wood_basic
Wood_Hardwood,resource,wood_resource,,1,common,wood_basic
Wood_Hardwood_Trunk,resource,wood_resource,,1,common,wood_basic
Wood_Lightwood,resource,wood_resource,,1,common,wood_basic
Wood_Lightwood_Softwood,resource,wood_resource,,1,common,wood_basic
Wood_Lightwood_Trunk,resource,wood_resource,,1,common,wood_basic
Wood_Planks,resource,wood_resource,,1,common,wood_basic
Wood_Redwood,resource,wood_resource,,1,common,wood_basic
Wood_Redwood_Trunk,resource,wood_resource,,1,common,wood_basic
Wood_Softwood,resource,wood_resource,,1,common,wood_basic
Wood_Softwood_Trunk,resource,wood_resource,,1,common,wood_basic
Wood_Tropicalwood,resource,wood_resource,,1,common,wood_basic
Wood_Tropicalwood_Trunk,resource,wood_resource,,1,common,wood_basic
Wood_Trunk,resource,wood_resource,,1,common,wood_basic
Deco_Bone_Ribs_Feran,block,block_misc,,1,common,misc
Deco_Bone_Skulls_Feran,block,block_misc,,1,common,misc
Deco_Bone_Skulls_Feran_Large,block,block_misc,,1,common,misc
Deco_Bone_Skulls_Feran_Wall,block,block_misc,,1,common,misc
Deco_Bone_Skulls_Wall,block,block_misc,,1,common,misc
Deco_Coral_Shell,block,block_misc,,1,common,misc
Deco_Coral_Shell_Purple,block,block_misc,,1,common,misc
Deco_Coral_Shell_Sanddollar,block,block_misc,,1,common,misc
Deco_Coral_Shell_Swirly,block,block_misc,,1,common,misc
Deco_Coral_Shell_Urchin,block,block_misc,,1,common,misc
Deco_Nest,block,block_misc,,1,common,misc
Deco_Starfish,block,block_misc,,1,common,misc
Deco_Trash,block,block_misc,,1,common,misc
Deco_Trash_Pile_Large,block,block_misc,,1,common,misc
Deco_Trash_Pile_Small,block,block_misc,,1,common,misc
Kweebec_Ancient,block,block_misc,,1,common,misc
Ore_Adamantite_Basalt,block,ore_block,adamantite,3,very_rare,ore_t4
Ore_Adamantite_Shale,block,ore_block,adamantite,3,very_rare,ore_t4
Ore_Adamantite_Slate,block,ore_block,adamantite,3,very_rare,ore_t4
Ore_Adamantite_Stone,block,ore_block,adamantite,3,very_rare,ore_t4
Ore_Adamantite_Volcanic,block,ore_block,adamantite,3,very_rare,ore_t4
Ore_Cobalt_Basalt,block,ore_block,cobalt,3,rare,ore_t3
Ore_Cobalt_Sandstone,block,ore_block,cobalt,3,rare,ore_t3
Ore_Cobalt_Shale,block,ore_block,cobalt,3,rare,ore_t3
Ore_Cobalt_Slate,block,ore_block,cobalt,3,rare,ore_t3
Ore_Cobalt_Stone,block,ore_block,cobalt,3,rare,ore_t3
Ore_Cobalt_Volcanic,block,ore_block,cobalt,3,rare,ore_t3
Ore_Copper_Basalt,block,ore_block,copper,1,common,ore_t1
Ore_Copper_Sandstone,block,ore_block,copper,1,common,ore_t1
Ore_Copper_Shale,block,ore_block,copper,1,common,ore_t1
Ore_Copper_Stone,block,ore_block,copper,1,common,ore_t1
Ore_Copper_Volcanic,block,ore_block,copper,1,common,ore_t1
Ore_Gold_Basalt,block,ore_block,gold,3,rare,ore_t3
Ore_Gold_Sandstone,block,ore_block,gold,3,rare,ore_t3
Ore_Gold_Shale,block,ore_block,gold,3,rare,ore_t3
Ore_Gold_Stone,block,ore_block,gold,3,rare,ore_t3
Ore_Gold_Volcanic,block,ore_block,gold,3,rare,ore_t3
Ore_Iron_Basalt,block,ore_block,iron,1,common,ore_t1
Ore_Iron_Sandstone,block,ore_block,iron,1,common,ore_t1
Ore_Iron_Shale,block,ore_block,iron,1,common,ore_t1
Ore_Iron_Slate,block,ore_block,iron,1,common,ore_t1
Ore_Iron_Stone,block,ore_block,iron,1,common,ore_t1
Ore_Iron_Volcanic,block,ore_block,iron,1,common,ore_t1
Ore_Mithril_Basalt,block,ore_block,mithril,4,very_rare,endgame_mithril
Ore_Mithril_Magma,block,ore_block,mithril,4,very_rare,endgame_mithril
Ore_Mithril_Slate,block,ore_block,mithril,4,very_rare,endgame_mithril
Ore_Mithril_Stone,block,ore_block,mithril,4,very_rare,endgame_mithril
Ore_Mithril_Volcanic,block,ore_block,mithril,4,very_rare,endgame_mithril
Ore_Onyxium_Basalt,block,ore_block,onyxium,4,mythic,endgame_onyxium
Ore_Onyxium_Sandstone,block,ore_block,onyxium,4,mythic,endgame_onyxium
Ore_Onyxium_Shale,block,ore_block,onyxium,4,mythic,endgame_onyxium
Ore_Onyxium_Stone,block,ore_block,onyxium,4,mythic,endgame_onyxium
Ore_Onyxium_Volcanic,block,ore_block,onyxium,4,mythic,endgame_onyxium
Ore_Silver_Basalt,block,ore_block,silver,2,uncommon,ore_t2
Ore_Silver_Sandstone,block,ore_block,silver,2,uncommon,ore_t2
Ore_Silver_Shale,block,ore_block,silver,2,uncommon,ore_t2
Ore_Silver_Slate,block,ore_block,silver,2,uncommon,ore_t2
Ore_Silver_Stone,block,ore_block,silver,2,uncommon,ore_t2
Ore_Silver_Volcanic,block,ore_block,silver,2,uncommon,ore_t2
Ore_Thorium_Basalt,block,ore_block,thorium,2,uncommon,ore_t2
Ore_Thorium_Sandstone,block,ore_block,thorium,2,uncommon,ore_t2
Ore_Thorium_Shale,block,ore_block,thorium,2,uncommon,ore_t2
Ore_Thorium_Stone,block,ore_block,thorium,2,uncommon,ore_t2
Ore_Thorium_Volcanic,block,ore_block,thorium,2,uncommon,ore_t2
Plant_Barnacles,block,block_misc,,1,common,misc
Plant_Bramble_Dead_Lavathorn,block,block_misc,,1,common,misc
Plant_Bramble_Dead_Twisted,block,block_misc,,1,common,misc
Plant_Bramble_Dry_Magic,block,block_misc,,1,common,misc
Plant_Bramble_Dry_Sandthorn,block,block_misc,,1,common,misc
Plant_Bramble_Dry_Twisted,block,block_misc,,1,common,misc
Plant_Bramble_Moss_Twisted,block,block_misc,,1,common,misc
Plant_Bramble_Winter,block,block_misc,,1,common,misc
Plant_Bush,block,block_misc,,1,common,misc
Plant_Bush_Arid,block,block_misc,,1,common,misc
Plant_Bush_Arid_Palm,block,block_misc,,1,common,misc
Plant_Bush_Arid_Red,block,block_misc,,1,common,misc
Plant_Bush_Arid_Sharp,block,block_misc,,1,common,misc
Plant_Bush_Bramble,block,block_misc,,1,common,misc
Plant_Bush_Crystal,block,block_misc,,1,common,misc
Plant_Bush_Dead,block,block_misc,,1,common,misc
Plant_Bush_Dead_Hanging,block,block_misc,,1,common,misc
Plant_Bush_Dead_Tall,block,block_misc,,1,common,misc
Plant_Bush_Dead_Twisted,block,block_misc,,1,common,misc
Plant_Bush_Green,block,block_misc,,1,common,misc
Plant_Bush_Hanging,block,block_misc,,1,common,misc
Plant_Bush_Jungle,block,block_misc,,1,common,misc
Plant_Bush_Lush,block,block_misc,,1,common,misc
Plant_Bush_Wet,block,block_misc,,1,common,misc
Plant_Bush_Winter,block,block_misc,,1,common,misc
Plant_Bush_Winter_Red,block,block_misc,,1,common,misc
Plant_Bush_Winter_Sharp,block,block_misc,,1,common,misc
Plant_Bush_Winter_Snow,block,block_misc,,1,common,misc
Plant_Cactus_1,block,block_misc,,1,common,misc
Plant_Cactus_2,block,block_misc,,1,common,misc
Plant_Cactus_3,block,block_misc,,1,common,misc
Plant_Cactus_Ball_1,block,block_misc,,1,common,misc
Plant_Cactus_Flat_1,block,block_misc,,1,common,misc
Plant_Cactus_Flat_2,block,block_misc,,1,common,misc
Plant_Cactus_Flat_3,block,block_misc,,1,common,misc
Plant_Cactus_Flower,block,block_misc,,1,common,misc
Plant_Coral_Block_Blue,block,block_misc,,1,common,misc
Plant_Coral_Block_Cyan,block,block_misc,,1,common,misc
Plant_Coral_Block_Green,block,block_misc,,1,common,misc
Plant_Coral_Block_Grey,block,block_misc,,1,common,misc
Plant_Coral_Block_Lime,block,block_misc,,1,common,misc
Plant_Coral_Block_Orange,block,block_misc,,1,common,misc
Plant_Coral_Block_Pink,block,block_misc,,1,common,misc
Plant_Coral_Block_Poison,block,block_misc,,1,common,misc
Plant_Coral_Block_Purple,block,block_misc,,1,common,misc
Plant_Coral_Block_Red,block,block_misc,,1,common,misc
Plant_Coral_Block_Violet,block,block_misc,,1,common,misc
Plant_Coral_Block_White,block,block_misc,,1,common,misc
Plant_Coral_Block_Yellow,block,block_misc,,1,common,misc
Plant_Coral_Bush_Blue,block,block_misc,,1,common,misc
Plant_Coral_Bush_Cyan,block,block_misc,,1,common,misc
Plant_Coral_Bush_Green,block,block_misc,,1,common,misc
Plant_Coral_Bush_Grey,block,block_misc,,1,common,misc
Plant_Coral_Bush_Lime,block,block_misc,,1,common,misc
Plant_Coral_Bush_Orange,block,block_misc,,1,common,misc
Plant_Coral_Bush_Pink,block,block_misc,,1,common,misc
Plant_Coral_Bush_Poisoned,block,block_misc,,1,common,misc
Plant_Coral_Bush_Purple,block,block_misc,,1,common,misc
Plant_Coral_Bush_Red,block,block_misc,,1,common,misc
Plant_Coral_Bush_Violet,block,block_misc,,1,common,misc
Plant_Coral_Bush_White,block,block_misc,,1,common,misc
Plant_Coral_Bush_Yellow,block,block_misc,,1,common,misc
Plant_Coral_Model_Blue,block,block_misc,,1,common,misc
Plant_Coral_Model_Cyan,block,block_misc,,1,common,misc
Plant_Coral_Model_Green,block,block_misc,,1,common,misc
Plant_Coral_Model_Grey,block,block_misc,,1,common,misc
Plant_Coral_Model_Lime,block,block_misc,,1,common,misc
Plant_Coral_Model_Orange,block,block_misc,,1,common,misc
Plant_Coral_Model_Pink,block,block_misc,,1,common,misc
Plant_Coral_Model_Purple,block,block_misc,,1,common,misc
Plant_Coral_Model_Red,block,block_misc,,1,common,misc
Plant_Coral_Model_Violet,block,block_misc,,1,common,misc
Plant_Coral_Model_White,block,block_misc,,1,common,misc
Plant_Coral_Model_Yellow,block,block_misc,,1,common,misc
Plant_Crop_Aubergine_Block,block,block_misc,,1,common,misc
Plant_Crop_Berry_Block,block,block_misc,,1,common,misc
Plant_Crop_Berry_Wet_Block,block,block_misc,,1,common,misc
Plant_Crop_Berry_Winter_Block,block,block_misc,,1,common,misc
Plant_Crop_Carrot_Block,block,block_misc,,1,common,misc
Plant_Crop_Cauliflower_Block,block,block_misc,,1,common,misc
Plant_Crop_Chilli_Block,block,block_misc,,1,common,misc
Plant_Crop_Corn_Block,block,block_misc,,1,common,misc
Plant_Crop_Cotton_Block,block,block_misc,,1,common,misc
Plant_Crop_Health1,block,block_misc,,1,common,misc
Plant_Crop_Health1_Block,block,block_misc,,1,common,misc
Plant_Crop_Health2,block,block_misc,,1,common,misc
Plant_Crop_Health2_Block,block,block_misc,,1,common,misc
Plant_Crop_Health3,block,block_misc,,1,common,misc
Plant_Crop_Health3_Block,block,block_misc,,1,common,misc
Plant_Crop_Lettuce_Block,block,block_misc,,1,common,misc
Plant_Crop_Mana1,block,block_misc,,1,common,misc
Plant_Crop_Mana1_Block,block,block_misc,,1,common,misc
Plant_Crop_Mana2,block,block_misc,,1,common,misc
Plant_Crop_Mana2_Block,block,block_misc,,1,common,misc
Plant_Crop_Mana3,block,block_misc,,1,common,misc
Plant_Crop_Mana3_Block,block,block_misc,,1,common,misc
Plant_Crop_Mushroom_Block,block,block_misc,,1,common,misc
Plant_Crop_Mushroom_Block_Blue,block,block_misc,,1,common,misc
Plant_Crop_Mushroom_Block_Blue_Branch,block,block_misc,,1,common,misc
Plant_Crop_Mushroom_Block_Blue_Mycelium,block,block_misc,,1,common,misc
Plant_Crop_Mushroom_Block_Blue_Trunk,block,block_misc,,1,common,misc
Plant_Crop_Mushroom_Block_Brown,block,block_misc,,1,common,misc
Plant_Crop_Mushroom_Block_Brown_Branch,block,block_misc,,1,common,misc
Plant_Crop_Mushroom_Block_Brown_Mycelium,block,block_misc,,1,common,misc
Plant_Crop_Mushroom_Block_Brown_Trunk,block,block_misc,,1,common,misc
Plant_Crop_Mushroom_Block_Green,block,block_misc,,1,common,misc
Plant_Crop_Mushroom_Block_Green_Branch,block,block_misc,,1,common,misc
Plant_Crop_Mushroom_Block_Green_Mycelium,block,block_misc,,1,common,misc
Plant_Crop_Mushroom_Block_Green_Trunk,block,block_misc,,1,common,misc
Plant_Crop_Mushroom_Block_Purple,block,block_misc,,1,common,misc
Plant_Crop_Mushroom_Block_Purple_Branch,block,block_misc,,1,common,misc
Plant_Crop_Mushroom_Block_Purple_Mycelium,block,block_misc,,1,common,misc
Plant_Crop_Mushroom_Block_Purple_Trunk,block,block_misc,,1,common,misc
Plant_Crop_Mushroom_Block_Red,block,block_misc,,1,common,misc
Plant_Crop_Mushroom_Block_Red_Branch,block,block_misc,,1,common,misc
Plant_Crop_Mushroom_Block_Red_Mycelium,block,block_misc,,1,common,misc
Plant_Crop_Mushroom_Block_Red_Trunk,block,block_misc,,1,common,misc
Plant_Crop_Mushroom_Block_White,block,block_misc,,1,common,misc
Plant_Crop_Mushroom_Block_White_Branch,block,block_misc,,1,common,misc
Plant_Crop_Mushroom_Block_White_Mycelium,block,block_misc,,1,common,misc
Plant_Crop_Mushroom_Block_White_Trunk,block,block_misc,,1,common,misc
Plant_Crop_Mushroom_Block_Yellow,block,block_misc,,1,common,misc
Plant_Crop_Mushroom_Block_Yellow_Branch,block,block_misc,,1,common,misc
Plant_Crop_Mushroom_Block_Yellow_Mycelium,block,block_misc,,1,common,misc
Plant_Crop_Mushroom_Block_Yellow_Trunk,block,block_misc,,1,common,misc
Plant_Crop_Mushroom_Boomshroom_Large,block,block_misc,,1,common,misc
Plant_Crop_Mushroom_Boomshroom_Small,block,block_misc,,1,common,misc
Plant_Crop_Mushroom_Cap_Brown,block,block_misc,,1,common,misc
Plant_Crop_Mushroom_Cap_Green,block,block_misc,,1,common,misc
Plant_Crop_Mushroom_Cap_Poison,block,block_misc,,1,common,misc
Plant_Crop_Mushroom_Cap_Red,block,block_misc,,1,common,misc
Plant_Crop_Mushroom_Cap_White,block,block_misc,,1,common,misc
Plant_Crop_Mushroom_Common_Blue,block,block_misc,,1,common,misc
Plant_Crop_Mushroom_Common_Brown,block,block_misc,,1,common,misc
Plant_Crop_Mushroom_Common_Lime,block,block_misc,,1,common,misc
Plant_Crop_Mushroom_Flatcap_Blue,block,block_misc,,1,common,misc
Plant_Crop_Mushroom_Flatcap_Green,block,block_misc,,1,common,misc
Plant_Crop_Mushroom_Glowing_Blue,block,block_misc,,1,common,misc
Plant_Crop_Mushroom_Glowing_Green,block,block_misc,,1,common,misc
Plant_Crop_Mushroom_Glowing_Orange,block,block_misc,,1,common,misc
Plant_Crop_Mushroom_Glowing_Purple,block,block_misc,,1,common,misc
Plant_Crop_Mushroom_Glowing_Red,block,block_misc,,1,common,misc
Plant_Crop_Mushroom_Glowing_Violet,block,block_misc,,1,common,misc
Plant_Crop_Mushroom_Shelve_Brown,block,block_misc,,1,common,misc
Plant_Crop_Mushroom_Shelve_Green,block,block_misc,,1,common,misc
Plant_Crop_Mushroom_Shelve_Yellow,block,block_misc,,1,common,misc
Plant_Crop_Onion_Block,block,block_misc,,1,common,misc
Plant_Crop_Potato_Block,block,block_misc,,1,common,misc
Plant_Crop_Pumpkin_Block,block,block_misc,,1,common,misc
Plant_Crop_Rice_Block,block,block_misc,,1,common,misc
Plant_Crop_Stamina1,block,block_misc,,1,common,misc
Plant_Crop_Stamina1_Block,block,block_misc,,1,common,misc
Plant_Crop_Stamina2,block,block_misc,,1,common,misc
Plant_Crop_Stamina2_Block,block,block_misc,,1,common,misc
Plant_Crop_Stamina3,block,block_misc,,1,common,misc
Plant_Crop_Stamina3_Block,block,block_misc,,1,common,misc
Plant_Crop_Tomato_Block,block,block_misc,,1,common,misc
Plant_Crop_Turnip_Block,block,block_misc,,1,common,misc
Plant_Crop_Wheat_Block,block,block_misc,,1,common,misc
Plant_Crop_Wheat_Stage_4_Burnt,block,block_misc,,1,common,misc
Plant_Fern,block,block_misc,,1,common,misc
Plant_Fern_Arid,block,block_misc,,1,common,misc
Plant_Fern_Forest,block,block_misc,,1,common,misc
Plant_Fern_Jungle,block,block_misc,,1,common,misc
Plant_Fern_Jungle_Trunk,block,block_misc,,1,common,misc
Plant_Fern_Tall,block,block_misc,,1,common,misc
Plant_Fern_Wet_Big,block,block_misc,,1,common,misc
Plant_Fern_Wet_Giant,block,block_misc,,1,common,misc
Plant_Fern_Wet_Giant_Trunk,block,block_misc,,1,common,misc
Plant_Fern_Winter,block,block_misc,,1,common,misc
Plant_Flower_Bushy_Blue,block,block_misc,,1,common,misc
Plant_Flower_Bushy_Cyan,block,block_misc,,1,common,misc
Plant_Flower_Bushy_Green,block,block_misc,,1,common,misc
Plant_Flower_Bushy_Grey,block,block_misc,,1,common,misc
Plant_Flower_Bushy_Orange,block,block_misc,,1,common,misc
Plant_Flower_Bushy_Poisoned,block,block_misc,,1,common,misc
Plant_Flower_Bushy_Purple,block,block_misc,,1,common,misc
Plant_Flower_Bushy_Red,block,block_misc,,1,common,misc
Plant_Flower_Bushy_Violet,block,block_misc,,1,common,misc
Plant_Flower_Bushy_White,block,block_misc,,1,common,misc
Plant_Flower_Bushy_Yellow,block,block_misc,,1,common,misc
Plant_Flower_Common_Blue,block,block_misc,,1,common,misc
Plant_Flower_Common_Blue2,block,block_misc,,1,common,misc
Plant_Flower_Common_Cyan,block,block_misc,,1,common,misc
Plant_Flower_Common_Cyan2,block,block_misc,,1,common,misc
Plant_Flower_Common_Grey,block,block_misc,,1,common,misc
Plant_Flower_Common_Grey2,block,block_misc,,1,common,misc
Plant_Flower_Common_Lime,block,block_misc,,1,common,misc
Plant_Flower_Common_Lime2,block,block_misc,,1,common,misc
Plant_Flower_Common_Orange,block,block_misc,,1,common,misc
Plant_Flower_Common_Orange2,block,block_misc,,1,common,misc
